,tissue_ontology_term_id,organism_ontology_term_id,tissue_original_ontology_term_id,dataset_id,disease_ontology_term_id,self_reported_ethnicity_ontology_term_id,sex_ontology_term_id,publication_citation,gene_ontology_term_id,cell_type_ontology_term_id,n_cells_cell_type,n_cells_tissue,n,me,pc,tpc,tissue_name,organism_name,gene_name,cell_type_name,disease_name,self_reported_ethnicity_name,sex_name,tissue_original_name
74,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:0011026,639,290857,86,1.8834886772688044,0.13458528951486698,0.0002956779448319965,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
75,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:0011115,3645,290857,468,1.9550979483840811,0.12839506172839507,0.0016090381183880738,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
76,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:0019001,89,290857,2,1.7319650650024414,0.02247191011235955,6.876231275162709e-06,nose,Homo sapiens,,tracheobronchial serous cell,chronic rhinitis,,female,nose
77,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:0019019,39,290857,4,2.597928047180176,0.10256410256410256,1.3752462550325417e-05,nose,Homo sapiens,,tracheobronchial smooth muscle cell,chronic rhinitis,,female,nose
78,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:1000312,2,290857,1,1.581244945526123,0.5,3.4381156375813543e-06,nose,Homo sapiens,,bronchial goblet cell,chronic rhinitis,,female,nose
79,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:1001568,24,290857,1,1.834463357925415,0.041666666666666664,3.4381156375813543e-06,nose,Homo sapiens,,pulmonary artery endothelial cell,chronic rhinitis,,female,nose
80,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:1001603,24,290857,4,2.0214715003967285,0.16666666666666666,1.3752462550325417e-05,nose,Homo sapiens,,lung macrophage,chronic rhinitis,,female,nose
81,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:2000093,100,290857,12,2.0412915547688804,0.12,4.1257387650976255e-05,nose,Homo sapiens,,bronchus fibroblast of lung,chronic rhinitis,,female,nose
82,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:4028006,32,290857,2,2.0661087036132812,0.0625,6.876231275162709e-06,nose,Homo sapiens,,alveolar type 2 fibroblast cell,chronic rhinitis,,female,nose
83,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000419,CL:4030023,4,290857,1,1.448891282081604,0.25,3.4381156375813543e-06,nose,Homo sapiens,,respiratory hillock cell,chronic rhinitis,,female,nose
84,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000003,12543,290857,290,1.9875260977909484,0.023120465598341706,0.0009970535348985928,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
85,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000066,4703,290857,129,1.9848966376726018,0.027429300446523495,0.0004435169172479947,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
86,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000097,105,290857,2,2.4221158027648926,0.01904761904761905,6.876231275162709e-06,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
87,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000145,218,290857,4,1.902768850326538,0.01834862385321101,1.3752462550325417e-05,nose,Homo sapiens,,professional antigen presenting cell,chronic rhinitis,,female,nose
88,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000151,1964,290857,48,1.959475835164388,0.024439918533604887,0.00016502955060390502,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
89,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000158,595,290857,18,1.8768526713053386,0.030252100840336135,6.188608147646438e-05,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
90,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000313,753,290857,8,1.731670618057251,0.010624169986719787,2.7504925100650835e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
91,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000319,511,290857,20,2.078694534301758,0.03913894324853229,6.876231275162709e-05,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
92,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000451,194,290857,3,1.974805196126302,0.015463917525773196,1.0314346912744064e-05,nose,Homo sapiens,,dendritic cell,chronic rhinitis,,female,nose
93,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000542,1296,290857,12,1.8362666765848796,0.009259259259259259,4.1257387650976255e-05,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
94,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000625,81,290857,1,2.8168013095855713,0.012345679012345678,3.4381156375813543e-06,nose,Homo sapiens,,"CD8-positive, alpha-beta T cell",chronic rhinitis,,female,nose
95,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000738,1658,290857,19,1.9276241503263776,0.011459589867310011,6.532419711404573e-05,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
96,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000766,359,290857,6,2.147348721822103,0.016713091922005572,2.0628693825488128e-05,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
97,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000784,3,290857,1,1.7055668830871582,0.3333333333333333,3.4381156375813543e-06,nose,Homo sapiens,,plasmacytoid dendritic cell,chronic rhinitis,,female,nose
98,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000786,1215,290857,11,1.747127186168324,0.00905349794238683,3.78192720133949e-05,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
99,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000842,1529,290857,16,1.8808729648590088,0.010464355788096796,5.500985020130167e-05,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
100,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0000860,39,290857,1,2.1343517303466797,0.02564102564102564,3.4381156375813543e-06,nose,Homo sapiens,,classical monocyte,chronic rhinitis,,female,nose
101,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002145,351,290857,11,2.207081014459783,0.03133903133903134,3.78192720133949e-05,nose,Homo sapiens,,ciliated columnar cell of tracheobronchial tree,chronic rhinitis,,female,nose
102,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002368,3952,290857,102,1.977562100279565,0.025809716599190284,0.00035068779503329817,nose,Homo sapiens,,respiratory epithelial cell,chronic rhinitis,,female,nose
103,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002399,191,290857,2,2.109424352645874,0.010471204188481676,6.876231275162709e-06,nose,Homo sapiens,,CD1c-positive myeloid dendritic cell,chronic rhinitis,,female,nose
104,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002480,402,290857,19,2.0897746839021383,0.0472636815920398,6.532419711404573e-05,nose,Homo sapiens,,nasal mucosa goblet cell,chronic rhinitis,,female,nose
105,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002543,311,290857,7,1.8430852890014648,0.022508038585209004,2.406680946306948e-05,nose,Homo sapiens,,vein endothelial cell,chronic rhinitis,,female,nose
106,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002553,132,290857,3,2.0734380086263022,0.022727272727272728,1.0314346912744064e-05,nose,Homo sapiens,,fibroblast of lung,chronic rhinitis,,female,nose
107,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002632,946,290857,29,2.002111763789736,0.0306553911205074,9.970535348985927e-05,nose,Homo sapiens,,epithelial cell of lower respiratory tract,chronic rhinitis,,female,nose
108,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0002633,3006,290857,73,1.967809598739833,0.02428476380572189,0.0002509824415434389,nose,Homo sapiens,,respiratory basal cell,chronic rhinitis,,female,nose
109,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0005006,38,290857,1,1.7330107688903809,0.02631578947368421,3.4381156375813543e-06,nose,Homo sapiens,,ionocyte,chronic rhinitis,,female,nose
110,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0011026,634,290857,19,1.890405353746916,0.02996845425867508,6.532419711404573e-05,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
111,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0011115,3640,290857,92,1.951824022376019,0.025274725274725275,0.0003163066386574846,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
112,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0019001,89,290857,2,1.8092281818389893,0.02247191011235955,6.876231275162709e-06,nose,Homo sapiens,,tracheobronchial serous cell,chronic rhinitis,,female,nose
113,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:0019019,39,290857,2,2.1761887073516846,0.05128205128205128,6.876231275162709e-06,nose,Homo sapiens,,tracheobronchial smooth muscle cell,chronic rhinitis,,female,nose
114,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:1001603,24,290857,1,1.686659812927246,0.041666666666666664,3.4381156375813543e-06,nose,Homo sapiens,,lung macrophage,chronic rhinitis,,female,nose
115,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:2000093,100,290857,2,1.9907481670379639,0.02,6.876231275162709e-06,nose,Homo sapiens,,bronchus fibroblast of lung,chronic rhinitis,,female,nose
116,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000457,CL:4028006,32,290857,1,2.2388174533843994,0.03125,3.4381156375813543e-06,nose,Homo sapiens,,alveolar type 2 fibroblast cell,chronic rhinitis,,female,nose
117,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000003,11671,290857,86,1.955066769622093,0.00736869162882358,0.0002956779448319965,nose,Homo sapiens,,native cell,chronic rhinitis,,female,nose
118,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000066,4343,290857,36,1.8668859269883897,0.008289201013124569,0.00012377216295292876,nose,Homo sapiens,,epithelial cell,chronic rhinitis,,female,nose
119,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000071,335,290857,5,1.7297151565551758,0.014925373134328358,1.7190578187906772e-05,nose,Homo sapiens,,blood vessel endothelial cell,chronic rhinitis,,female,nose
120,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000097,105,290857,3,2.0564517974853516,0.02857142857142857,1.0314346912744064e-05,nose,Homo sapiens,,mast cell,chronic rhinitis,,female,nose
121,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000151,1875,290857,16,1.9065748453140259,0.008533333333333334,5.500985020130167e-05,nose,Homo sapiens,,secretory cell,chronic rhinitis,,female,nose
122,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000158,595,290857,4,1.9688314199447632,0.0067226890756302525,1.3752462550325417e-05,nose,Homo sapiens,,club cell,chronic rhinitis,,female,nose
123,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000313,664,290857,3,1.709332784016927,0.004518072289156626,1.0314346912744064e-05,nose,Homo sapiens,,serous secreting cell,chronic rhinitis,,female,nose
124,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000319,511,290857,6,1.888753096262614,0.011741682974559686,2.0628693825488128e-05,nose,Homo sapiens,,mucus secreting cell,chronic rhinitis,,female,nose
125,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000542,1296,290857,6,2.1348965962727866,0.004629629629629629,2.0628693825488128e-05,nose,Homo sapiens,,lymphocyte,chronic rhinitis,,female,nose
126,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000625,81,290857,1,2.127157688140869,0.012345679012345678,3.4381156375813543e-06,nose,Homo sapiens,,"CD8-positive, alpha-beta T cell",chronic rhinitis,,female,nose
127,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000738,1406,290857,10,2.06182804107666,0.007112375533428165,3.4381156375813545e-05,nose,Homo sapiens,,leukocyte,chronic rhinitis,,female,nose
128,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000766,110,290857,4,1.9522250890731812,0.03636363636363636,1.3752462550325417e-05,nose,Homo sapiens,,myeloid leukocyte,chronic rhinitis,,female,nose
129,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000786,1215,290857,5,2.1364442825317385,0.00411522633744856,1.7190578187906772e-05,nose,Homo sapiens,,plasma cell,chronic rhinitis,,female,nose
130,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000842,1301,290857,7,2.0641321454729353,0.005380476556495004,2.406680946306948e-05,nose,Homo sapiens,,mononuclear cell,chronic rhinitis,,female,nose
131,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0000875,5,290857,1,1.63954496383667,0.2,3.4381156375813543e-06,nose,Homo sapiens,,non-classical monocyte,chronic rhinitis,,female,nose
132,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0002075,5,290857,1,1.6710575819015503,0.2,3.4381156375813543e-06,nose,Homo sapiens,,brush cell of trachebronchial tree,chronic rhinitis,,female,nose
133,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0002368,3606,290857,26,1.8840914506178637,0.007210205213533,8.939100657711522e-05,nose,Homo sapiens,,respiratory epithelial cell,chronic rhinitis,,female,nose
134,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0002480,402,290857,5,1.91458740234375,0.012437810945273632,1.7190578187906772e-05,nose,Homo sapiens,,nasal mucosa goblet cell,chronic rhinitis,,female,nose
135,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0002543,311,290857,4,1.6498557329177856,0.012861736334405145,1.3752462550325417e-05,nose,Homo sapiens,,vein endothelial cell,chronic rhinitis,,female,nose
136,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0002632,600,290857,5,1.909276580810547,0.008333333333333333,1.7190578187906772e-05,nose,Homo sapiens,,epithelial cell of lower respiratory tract,chronic rhinitis,,female,nose
137,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0002633,3006,290857,21,1.878094991048177,0.006986027944111776,7.220042838920844e-05,nose,Homo sapiens,,respiratory basal cell,chronic rhinitis,,female,nose
138,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0011026,600,290857,5,1.9029741287231445,0.008333333333333333,1.7190578187906772e-05,nose,Homo sapiens,,progenitor cell,chronic rhinitis,,female,nose
139,UBERON:0000004,NCBITaxon:9606,UBERON:0000004,9f222629-9e39-47d0-b83f-e08d610c7479,MONDO:0004514,unknown,PATO:0000383,Sikkema et al. Nat Med 2023,ENSG00000000460,CL:0011115,3606,290857,26,1.882879403921274,0.007210205213533,8.939100657711522e-05,nose,Homo sapiens,,precursor cell,chronic rhinitis,,female,nose
